579	[0.065691,0.072815,0.222061,0.022767,-0.030827,-0.076352,0.100144,0.097473,-0.043760,-0.020558,0.157756,-0.139873,0.045383,0.121161,-0.165600,-0.138293,0.117435,-0.032024,-0.053123,-0.095601,-0.000378,0.076314,-0.065534,-0.197745,0.160940,-0.031944,0.176075,-0.110916,0.138063,-0.269975,-0.015184,-0.081198,-0.076904,-0.020165,-0.090662,-0.308343,0.119446,-0.077704,-0.169034,-0.060076,0.193100,-0.111477,-0.077908,-0.122148,0.258851,0.099421,0.136687,-0.023354,-0.192591,-0.045692,-0.013084,0.096844,0.032197,-0.048522,0.094146,-0.073497,0.283044,-0.051717,-0.035145,0.252255,-0.098114,-0.000305,-0.032427,-0.074329]
580	[0.078600,-0.171265,0.233325,0.181141,0.007105,0.012521,-0.080781,-0.208869,-0.129038,0.068008,-0.065567,0.221502,-0.039054,-0.064975,-0.058035,-0.093249,0.076862,0.101487,0.040942,-0.147833,-0.009799,0.109665,0.091151,0.190635,0.133083,0.035539,0.091216,0.020401,-0.063252,0.127484,-0.061910,0.179905,-0.011447,0.059971,-0.027842,0.140208,-0.028908,-0.151208,-0.004863,-0.057393,0.036679,-0.248805,0.021263,-0.081183,0.042692,-0.035293,-0.114741,-0.078301,-0.200642,-0.048967,-0.328702,-0.327840,0.237348,0.044046,0.128368,0.016801,0.101464,0.064340,0.123071,0.003237,0.107708,0.134864,-0.000417,0.131633]
581	[-0.039171,0.010889,0.031701,-0.126345,-0.257240,-0.080971,-0.136073,-0.215756,-0.023887,-0.121065,-0.121139,-0.021411,0.186008,0.025790,0.028744,-0.012356,0.071780,0.070488,0.056079,0.131574,-0.233016,0.143686,0.154210,0.059983,-0.099901,0.061191,-0.086162,0.083374,0.170456,0.024197,-0.063542,0.085669,-0.050556,0.153008,-0.030131,-0.038487,0.002548,0.091489,0.205165,-0.222834,0.022602,-0.190178,-0.051751,-0.171611,0.106058,0.056351,-0.061791,-0.106648,0.005941,-0.070308,0.004037,-0.149721,-0.128994,0.024182,-0.099618,-0.155268,0.480612,0.089903,0.063965,-0.046753,-0.032457,-0.135842,0.066496,0.010906]
582	[0.091439,-0.101359,0.061720,-0.201396,0.158295,-0.031146,-0.137172,0.019891,-0.186776,0.146719,-0.087629,-0.227127,0.098915,0.184873,-0.117525,0.039276,0.062610,0.217168,-0.024031,-0.127947,-0.042247,-0.147695,0.093779,0.054730,-0.031694,0.061875,-0.071745,0.200404,-0.096753,-0.147366,-0.180786,-0.019847,0.148340,-0.024569,0.047826,-0.170932,0.051106,-0.027609,0.069761,-0.207229,-0.052245,0.029902,0.161543,-0.075225,0.005414,0.223331,-0.039780,-0.150748,0.022022,0.259980,0.138239,0.223054,0.065473,-0.006960,-0.071848,-0.086673,-0.054123,0.116328,-0.147129,-0.180806,-0.084400,-0.106232,-0.202445,0.004094]
583	[-0.025324,0.153028,-0.051818,-0.042764,0.247632,0.014143,-0.076484,-0.081351,-0.165194,-0.228209,-0.148044,0.053861,-0.007408,0.077707,-0.152594,0.036166,0.166331,-0.034342,-0.012609,0.004641,0.126453,0.027303,0.080203,-0.085285,0.028921,-0.164233,0.169554,0.199097,0.083178,0.079232,0.125573,0.214579,0.221699,-0.148480,-0.007029,0.271623,-0.045435,-0.158434,0.018531,0.202803,-0.056170,-0.118013,0.285618,0.074433,0.008959,0.102598,0.034974,0.021667,-0.133120,0.077346,-0.005074,0.091613,0.135483,0.003874,0.217360,0.122833,0.097285,-0.202287,0.035133,0.095215,-0.067600,0.112024,-0.047946,-0.093811]
584	[-0.090057,0.067176,-0.141614,0.220245,-0.093548,0.163471,-0.017740,-0.048856,-0.142288,0.066454,0.008889,-0.126491,0.080611,0.104583,-0.204216,0.070993,-0.017713,0.249530,0.066523,-0.009546,-0.139189,0.000976,-0.046593,0.105719,0.181352,-0.099830,-0.063428,0.011412,-0.161435,0.002602,0.140716,0.274684,0.140960,-0.015720,-0.219426,-0.070758,-0.195643,0.111122,-0.094783,0.143051,0.070074,0.009144,-0.073110,0.206814,-0.248062,0.017413,-0.067932,0.049019,-0.042760,-0.043958,-0.039206,0.020209,0.008718,0.092747,-0.167227,-0.184898,0.025236,0.061106,-0.217507,0.096824,-0.003087,0.006003,0.068106,-0.299979]
585	[0.119043,0.005017,-0.075270,0.008316,0.223043,-0.002319,-0.052506,0.114495,-0.088295,-0.118477,0.068330,0.032008,-0.003943,-0.252369,0.100777,0.188834,0.014255,-0.272924,-0.005401,-0.059355,0.024482,0.087775,-0.059982,0.108887,0.011805,-0.138525,-0.139534,-0.089263,0.045523,0.112753,0.002026,0.132265,-0.130652,-0.031871,-0.225978,-0.044505,0.052394,-0.127965,-0.094976,0.045859,-0.253850,0.109045,0.075130,0.117474,-0.060484,0.096896,-0.005456,-0.161948,0.267178,0.037003,-0.224533,0.160864,0.114412,0.191068,-0.104768,0.193784,0.228678,0.074122,0.045867,-0.072946,-0.072632,0.029048,0.141531,0.146162]
586	[0.232719,0.034071,-0.033268,-0.208528,-0.079922,-0.254175,-0.222765,0.047581,-0.115091,0.162935,0.071006,-0.048102,-0.036865,-0.008266,0.175724,-0.067793,-0.073164,0.239359,-0.020881,0.183408,-0.048816,0.020272,-0.027877,-0.130456,-0.038883,0.125605,0.009219,-0.179190,-0.065542,-0.159194,-0.011239,-0.008969,-0.045468,-0.053548,0.071374,0.075761,0.163326,-0.097268,-0.045554,0.059036,0.005793,-0.039878,0.110378,-0.059391,0.094294,0.067654,-0.057333,-0.089269,0.265499,0.046148,0.090745,-0.194397,-0.212368,0.035311,-0.077628,0.150675,-0.200581,-0.306805,-0.020789,0.118947,-0.021318,-0.008448,0.014477,-0.231511]
587	[0.042989,0.091337,0.070151,0.106957,0.019025,0.062911,-0.055799,-0.033176,-0.154993,0.118029,-0.081861,0.248888,-0.103334,-0.261524,0.072200,0.186985,-0.032590,0.151117,0.068238,0.137847,0.126437,-0.012757,0.127991,-0.121422,-0.104961,0.147312,0.018187,0.130264,-0.134811,-0.090264,-0.066253,0.082091,-0.043777,0.125406,0.082959,-0.149576,-0.131738,0.133249,-0.188664,0.129289,-0.228952,-0.122330,-0.067153,-0.045966,0.151967,-0.167323,0.002723,-0.275105,0.186131,-0.226908,-0.070353,0.092160,-0.058390,0.013427,-0.166079,0.034005,0.078620,-0.040399,-0.141179,0.035963,-0.037821,0.099407,-0.147521,-0.166274]
588	[-0.077205,-0.028576,-0.159858,0.209230,0.045047,0.111419,-0.122489,-0.204955,0.114715,-0.008164,-0.070223,-0.216797,-0.174681,-0.265117,-0.068033,-0.003325,0.057250,-0.024672,0.188981,-0.099547,-0.275996,0.031618,0.045670,-0.019419,0.021609,-0.007897,-0.003874,0.033882,0.072354,-0.210071,-0.178968,0.032010,0.032804,-0.014249,0.151038,0.108601,0.133649,0.230742,0.137438,0.173058,-0.013536,0.065420,0.018630,-0.219792,-0.063463,-0.061737,-0.247953,-0.048884,0.078630,0.032552,0.200358,0.039831,-0.014997,-0.113900,0.099154,0.057481,0.089847,0.112587,0.098613,0.036380,0.134701,-0.049014,0.082450,-0.231254]
589	[0.036175,-0.003990,-0.012312,-0.109309,-0.016253,0.174625,-0.159653,0.017604,0.114815,-0.142496,-0.168821,-0.031803,0.132673,-0.141958,-0.158901,0.263055,0.017655,0.162017,-0.060051,0.003605,-0.107243,0.093292,-0.101182,-0.050936,-0.204481,0.111208,-0.000317,-0.049332,0.023385,-0.040898,0.075527,0.113175,-0.059006,0.065224,-0.123829,-0.132460,0.037735,-0.145013,0.149246,-0.030359,-0.112469,-0.012499,0.150342,-0.096438,0.098340,-0.027853,0.002906,-0.253951,0.115721,-0.095997,0.130713,-0.250648,0.091357,-0.173878,-0.190551,0.409889,0.016343,0.104549,0.050448,-0.075567,-0.029240,-0.126270,-0.072097,0.038353]
590	[-0.073084,0.190165,-0.225578,-0.105252,0.291087,-0.255069,-0.090999,-0.080769,-0.096250,-0.020898,-0.002065,0.152550,-0.012161,-0.142492,-0.166477,0.018492,0.230093,-0.018587,0.059554,-0.027328,-0.153126,0.024438,-0.022087,0.120798,0.193002,-0.047339,0.045005,0.043520,0.010747,0.061591,0.059182,0.088555,-0.207240,-0.013244,0.163171,-0.256462,-0.016816,-0.100827,0.031092,-0.146689,0.116816,-0.045762,-0.185544,0.136990,0.041341,0.019551,-0.117946,0.072211,0.187560,0.089136,-0.109904,-0.201113,-0.054628,-0.139297,-0.058077,0.078431,-0.068751,-0.121119,-0.056964,-0.060549,-0.181087,0.125728,-0.084699,0.163808]
591	[-0.031956,-0.063994,-0.029310,-0.176446,-0.292153,-0.075970,-0.020402,-0.149666,-0.007882,0.149717,0.077746,0.185230,0.058238,0.074252,0.087667,-0.183536,0.066935,0.001912,0.101631,-0.154960,0.009589,0.011736,0.194126,0.219823,0.019248,0.334646,0.049149,-0.015365,-0.115400,0.073553,-0.193867,0.149941,-0.163585,0.063203,0.128408,0.050748,0.020906,-0.085135,0.177368,0.091837,-0.244037,-0.073282,-0.037845,-0.209934,0.088778,0.077286,-0.060468,-0.112905,-0.116497,0.106401,0.041698,0.200322,0.041548,0.141427,-0.076243,-0.105593,-0.183293,0.018919,-0.032782,-0.069450,0.059693,-0.043143,0.032853,0.164573]
592	[-0.089920,0.108941,0.297703,-0.171338,-0.061866,0.126230,-0.083822,-0.067432,0.060715,0.105513,0.143792,-0.058221,0.121278,0.054735,-0.010757,-0.263105,0.006151,-0.173680,-0.092846,-0.189218,-0.068811,-0.059044,-0.021802,0.055587,0.100416,0.061269,-0.228635,-0.088039,-0.034401,-0.208442,0.005024,0.051658,0.119497,-0.043276,-0.073737,0.066366,-0.087627,0.001779,0.062261,-0.112187,-0.017667,-0.265923,0.050724,-0.183202,-0.088423,-0.103679,-0.036469,-0.202391,0.134714,0.001592,0.118107,-0.071544,0.055728,-0.095307,-0.163803,0.008881,0.227881,-0.155291,0.198280,0.019584,-0.206684,-0.040296,-0.048194,0.200777]
593	[0.021541,-0.091140,0.113281,0.069306,-0.140583,-0.103006,0.112852,-0.017988,-0.039383,-0.080514,-0.017210,-0.034687,-0.087947,0.057323,0.030312,-0.175102,-0.010998,-0.029444,-0.166546,-0.173626,-0.028749,0.117621,0.270212,-0.131271,-0.142960,0.113138,-0.204601,-0.172326,0.003753,0.075278,-0.082559,0.030892,0.092679,0.116637,-0.023047,0.097107,-0.084379,0.097747,0.011916,0.027433,-0.229761,-0.011844,-0.122280,0.128608,0.176860,-0.134307,0.174960,0.135434,-0.041374,0.011746,0.082746,-0.082216,-0.209043,-0.195872,0.053208,-0.000033,-0.152586,-0.067279,-0.049368,0.068490,0.180021,-0.101345,-0.019385,-0.430395]
594	[0.036330,0.004000,-0.107846,0.044770,0.042687,-0.127429,0.027030,-0.112219,-0.166754,-0.065522,-0.139160,-0.081972,-0.076159,0.226296,-0.111200,0.172009,0.020367,0.002983,0.053190,0.132470,0.081372,-0.124891,0.101582,0.135909,-0.082758,-0.020131,-0.090081,0.182098,-0.035921,-0.135149,-0.312964,-0.079774,0.075279,-0.018170,-0.106780,0.017185,-0.009834,-0.052348,0.101413,-0.045803,0.059533,0.089334,0.038066,0.209233,-0.162682,0.057296,-0.103875,0.182704,0.012314,-0.141086,0.073767,-0.021082,0.391115,0.127681,0.211165,-0.147560,-0.011612,0.262863,-0.005066,0.119603,-0.153688,-0.139420,0.021804,-0.005584]
595	[0.076827,0.139160,-0.000334,-0.192492,0.022646,-0.140927,0.184378,0.182714,0.002772,-0.006079,0.134990,0.136446,-0.019512,0.051631,0.241603,0.025135,0.090680,0.130893,0.136551,-0.000277,0.183318,-0.153327,-0.172115,-0.254982,-0.137216,0.036916,0.192843,0.030976,0.170281,0.116582,-0.094265,-0.046225,-0.130883,0.085473,-0.119625,0.145397,-0.014541,-0.243448,-0.017015,0.026890,-0.012496,-0.127987,0.203117,0.174641,-0.057994,-0.013289,-0.114597,0.148140,-0.082940,0.019493,-0.153578,-0.008504,-0.095647,0.088469,0.240789,-0.104450,0.042190,0.074039,-0.075826,-0.104211,0.215129,0.008356,0.005285,-0.094698]
596	[0.007234,-0.053718,-0.193333,-0.032673,0.105854,-0.206569,-0.035542,0.001780,0.110030,0.025534,-0.194750,0.044389,0.004835,0.126191,0.316570,0.163565,-0.126478,-0.153422,0.028934,-0.055951,-0.188934,-0.048279,-0.162827,-0.060144,-0.176352,0.326896,-0.004125,0.100625,-0.317657,-0.104368,0.006402,0.047867,0.029047,0.004861,0.161689,0.006806,-0.007293,0.228173,-0.065330,0.029548,-0.013356,-0.062506,-0.144875,-0.114812,0.134007,-0.055030,-0.013509,0.107301,-0.037119,-0.000414,-0.076928,0.034529,0.142108,0.047602,0.135082,-0.035583,0.039127,0.252285,-0.100859,-0.084615,-0.100282,0.120266,-0.080535,-0.121552]
597	[0.001008,0.090932,-0.090525,-0.220339,0.200443,-0.049661,0.302365,-0.032427,0.091481,0.180651,-0.068516,0.099195,-0.135600,0.122964,0.132220,0.090782,-0.003969,0.047334,-0.089581,-0.150462,0.161919,-0.026828,0.079227,0.176338,0.015939,-0.105590,0.042845,0.075594,-0.198516,0.110171,-0.134103,0.048617,-0.113933,-0.015747,-0.040495,-0.232277,-0.102412,-0.130708,-0.133194,-0.216623,-0.073234,-0.128757,-0.101950,0.190347,-0.056743,-0.120328,-0.028494,0.043990,0.022747,-0.249013,-0.039711,-0.114851,-0.067288,0.131040,-0.106556,-0.078355,-0.035153,-0.122082,0.040427,0.110500,-0.045046,-0.294216,-0.023315,-0.106502]
598	[-0.145642,0.061577,-0.251981,0.002690,-0.137606,-0.345264,0.000957,0.073121,-0.120370,0.038712,-0.094255,-0.085186,0.175547,-0.148795,0.033615,-0.034264,-0.067249,0.164777,-0.003591,-0.149738,-0.028772,-0.312109,-0.166085,-0.041777,-0.209957,0.010900,-0.067446,0.048488,0.015724,-0.193928,0.007679,0.013198,-0.001111,-0.162068,-0.135667,0.047233,-0.124169,0.109049,0.027250,0.040671,0.001590,-0.140517,-0.090849,-0.070091,0.025350,0.060804,-0.146287,0.111227,-0.080726,-0.077302,-0.176519,-0.105214,0.064376,0.063571,-0.014088,0.104243,0.261256,-0.026791,0.222730,0.032194,0.078425,0.043919,0.217377,-0.114856]
599	[-0.353922,0.171010,0.121554,-0.130098,0.055745,0.077236,-0.149160,-0.112364,0.024393,-0.166307,0.095664,-0.022762,0.126718,-0.307642,-0.056025,-0.093938,-0.205528,0.075026,0.110574,0.018229,-0.008627,0.119885,-0.140047,-0.105134,-0.015867,0.098927,0.043067,-0.090919,-0.036543,-0.010249,0.035948,-0.067530,-0.040992,-0.141758,0.067014,0.026814,-0.146242,0.109599,0.137009,0.030961,-0.014089,0.034232,0.065567,0.158980,-0.247709,-0.108420,0.028432,0.103322,0.130831,0.016670,-0.153773,0.119323,-0.054208,0.039564,-0.047429,0.036014,0.098164,0.049402,0.071601,0.168644,-0.023082,-0.273775,-0.146617,0.273227]
600	[0.033470,0.220352,0.046755,0.053370,0.146142,0.046182,0.033451,-0.163210,0.095502,-0.060795,0.133538,-0.036851,0.069818,0.052268,-0.092109,-0.060425,-0.043495,-0.104924,-0.025015,0.026178,0.059478,0.080927,0.023519,0.189765,-0.055723,-0.048213,0.039106,-0.156704,0.025212,-0.359185,-0.042767,0.211701,-0.171791,-0.038260,0.188550,-0.119290,-0.266697,-0.056585,0.134374,0.133333,-0.049013,-0.040901,0.273536,-0.085212,-0.190463,0.043034,0.116724,0.037888,0.095442,-0.127474,0.052604,0.026858,-0.190813,-0.064842,0.025404,0.230459,-0.073704,-0.095939,0.061556,-0.158615,0.225948,-0.102198,-0.070760,-0.100240]
601	[-0.123765,0.007174,-0.090646,-0.125994,-0.051253,-0.115466,-0.098530,0.150719,-0.021271,-0.021975,-0.025187,-0.066601,-0.274063,0.033114,-0.007993,0.028656,0.180558,0.069142,0.122455,-0.063216,0.066852,-0.052250,-0.047852,0.245196,0.256874,0.064398,-0.022470,-0.004810,0.270621,-0.052139,-0.075387,0.043933,0.124762,0.166717,-0.066351,0.193602,0.013633,-0.101067,0.149132,-0.021786,0.002266,0.332878,0.073199,-0.130690,0.179186,0.052318,0.187674,0.055851,-0.208073,-0.072749,0.082728,0.147467,-0.152775,0.113389,0.092129,0.059551,-0.029396,0.055121,-0.093245,0.200060,0.086543,-0.112346,0.123204,0.103592]
602	[0.236569,-0.023825,0.022839,0.138201,0.234803,0.022907,-0.069717,-0.023146,-0.009091,-0.040427,-0.102129,0.094587,0.236651,-0.056720,0.010092,-0.165979,0.047581,-0.050484,-0.123311,0.158461,0.241016,-0.089471,0.006815,-0.108024,-0.225331,0.026617,0.303387,0.215579,-0.144199,0.064394,-0.005657,0.127766,0.120985,-0.130035,-0.137108,-0.083587,0.035352,0.007834,-0.020739,-0.154130,-0.113256,-0.052308,-0.079582,-0.049956,-0.081581,-0.103636,-0.058583,-0.119798,0.139752,0.100609,0.089431,0.054677,-0.216318,0.200390,-0.271770,-0.076230,0.091592,0.111799,-0.085730,-0.117522,0.091683,-0.009983,0.009490,0.016951]
603	[0.314954,-0.040566,-0.063239,0.176794,-0.124017,0.031784,-0.015369,-0.037679,0.264688,-0.132143,-0.175107,-0.086542,0.077491,-0.068087,-0.030640,0.098561,0.069887,-0.229744,0.087158,-0.268695,0.066952,-0.006120,0.014607,0.207047,0.086447,-0.001149,0.048405,-0.024127,-0.156478,-0.142629,0.276725,-0.184912,-0.139873,-0.031170,0.067513,0.120182,0.145228,0.055122,-0.056005,0.147272,-0.175974,-0.181112,0.085065,-0.036971,0.130505,-0.059677,0.170762,-0.006822,-0.089233,-0.049390,-0.033855,0.138833,0.097254,0.114034,0.154793,-0.098139,-0.090991,-0.133807,-0.046477,0.025540,-0.035227,-0.086767,0.011482,0.111324]
604	[0.168052,-0.074184,-0.014724,-0.172954,0.058404,0.117539,0.148503,-0.075442,0.051794,0.137986,-0.066438,-0.009752,-0.393498,-0.001210,0.043105,-0.138171,0.131012,-0.213091,-0.069207,0.108338,0.085535,-0.163035,-0.170174,0.038662,-0.011503,0.113072,0.233512,0.034415,0.047810,-0.299435,0.073445,-0.092830,0.005769,-0.031879,0.106661,0.134030,-0.104953,0.007651,-0.099420,0.089431,0.212689,0.124796,0.071309,0.098752,-0.006733,-0.125204,-0.111724,0.108094,-0.088882,-0.056825,0.229265,0.108789,-0.038899,0.152534,-0.123802,-0.171882,0.055212,0.044291,-0.055909,-0.139325,0.008091,-0.065137,0.130014,0.047704]
605	[0.077979,-0.004934,-0.090758,0.040181,-0.280994,0.168421,-0.098623,0.033953,0.109638,-0.016837,0.123628,-0.111003,-0.181493,-0.080859,-0.060975,0.157473,-0.097727,0.174353,0.157186,-0.009279,-0.048451,0.173609,-0.062428,0.067894,0.033286,0.005077,0.034697,-0.193680,0.143075,0.051308,-0.273741,-0.103181,-0.170521,-0.020922,0.031831,0.002622,-0.046085,-0.109055,0.100264,0.073838,0.014050,-0.166562,0.005558,0.010348,-0.023715,-0.179316,-0.283396,-0.068716,0.006563,-0.014972,0.023523,0.308171,0.069631,-0.159176,0.033608,0.057234,0.010782,-0.097424,0.030098,-0.097485,-0.322231,0.164925,-0.126469,-0.018815]
606	[-0.073243,0.007526,-0.041312,-0.036719,-0.143155,-0.253214,-0.093598,0.001861,0.029435,0.036831,0.020782,-0.072744,0.016939,-0.162027,-0.037252,0.022969,0.174174,0.060058,-0.056931,0.027916,0.211507,0.077900,0.153977,-0.029404,-0.129547,0.101325,0.051393,0.001214,-0.162344,-0.085195,0.013055,-0.029388,-0.009718,0.377997,0.093180,0.204124,0.135307,-0.087861,0.100284,0.038512,-0.175276,-0.049891,-0.212887,-0.039406,0.002368,0.003288,-0.122237,0.055173,-0.175481,0.028269,0.261444,-0.173042,-0.130295,0.023044,-0.169993,0.008369,0.025235,0.282877,-0.068770,0.191779,-0.023242,-0.057351,-0.226513,0.037683]
607	[-0.070960,0.238028,0.041957,0.079735,0.117742,-0.170330,0.227821,-0.063649,-0.227925,0.071726,-0.110347,0.014515,-0.052958,-0.043258,0.022273,0.115122,-0.201994,0.176892,-0.044850,-0.118906,0.110988,-0.102985,-0.033030,0.067599,-0.007054,0.335304,0.034783,0.090135,-0.044759,-0.166140,-0.035187,0.183275,-0.153301,-0.118164,0.097176,0.080700,0.026707,0.117788,-0.140720,-0.137457,-0.180661,-0.105908,-0.024809,-0.103800,-0.027266,0.020278,0.171702,0.190293,-0.038429,-0.111563,-0.086200,-0.002922,-0.215341,0.076352,-0.150939,0.135424,0.025571,-0.000820,0.169963,0.165840,-0.031311,0.190954,0.048095,-0.009808]
608	[0.028190,-0.156908,0.342983,-0.123441,-0.133462,-0.018847,-0.210880,-0.088317,-0.143881,0.146053,-0.202798,0.113090,0.064598,0.031888,-0.075071,-0.145511,-0.016952,-0.116543,-0.099174,0.029936,-0.075206,0.129650,0.056160,-0.019871,-0.032493,0.061823,0.257043,0.172816,0.071430,-0.021723,0.061578,-0.036636,0.029572,-0.168388,0.058225,0.246329,0.163074,-0.099095,-0.219565,-0.144745,-0.078786,0.103134,-0.029830,0.262092,-0.017064,-0.081058,-0.100889,0.134169,0.038644,0.022323,-0.005488,-0.147993,0.157280,-0.016347,0.080646,0.031226,-0.234984,0.072734,0.093734,-0.013756,0.015476,-0.005839,-0.133038,-0.130331]
609	[0.013648,0.013045,-0.084896,0.065335,0.076756,-0.035284,-0.047158,0.063172,-0.244035,0.052780,0.002104,-0.173833,-0.168620,-0.134920,0.191731,-0.113641,-0.070774,-0.231496,-0.132795,-0.143281,0.008581,-0.121565,-0.099350,-0.117187,0.012459,-0.232773,0.111186,-0.139485,0.173863,0.251615,0.149586,0.008561,0.138366,0.046875,-0.088063,0.045742,0.034259,-0.200823,-0.203403,0.047212,-0.152086,0.005451,-0.135513,-0.062064,0.042114,0.199014,0.051614,-0.371383,-0.062442,0.090861,0.126964,-0.003818,-0.045292,0.077653,-0.088601,-0.099342,-0.089139,-0.104742,0.075239,0.125883,-0.010751,-0.081711,0.022499,-0.055949]
610	[-0.192831,0.159274,0.271315,0.179173,0.134616,0.098317,0.029675,-0.126950,-0.073029,-0.082340,0.058155,-0.047681,-0.053947,0.078323,-0.086224,-0.321579,0.089782,0.051081,0.064617,0.118030,0.220283,0.203200,-0.103848,-0.012905,-0.232355,-0.048989,0.160424,0.110953,0.154930,0.101415,-0.103036,-0.172913,0.067911,-0.121588,-0.027146,-0.069665,-0.054089,0.178407,-0.021785,-0.211698,-0.017140,-0.205167,-0.022643,0.097729,0.196147,0.008843,0.000941,-0.046150,-0.092626,-0.082473,0.096276,-0.068213,0.001404,0.235272,0.121918,0.025313,-0.003248,-0.038154,-0.112314,-0.109379,0.040102,-0.102424,0.107464,0.049871]
611	[0.013858,0.078473,0.091021,0.103692,-0.064918,-0.281722,-0.077139,-0.092015,-0.059343,-0.197831,0.008646,0.090069,-0.067755,0.101226,-0.016171,0.187078,-0.117181,-0.218496,-0.020658,0.061681,0.013647,-0.052595,-0.073730,-0.010744,-0.091225,-0.304088,-0.050480,0.077133,-0.017537,-0.061625,-0.147989,-0.111129,0.135291,-0.358021,0.026740,-0.210255,0.093677,-0.012717,0.006575,-0.108459,-0.143054,-0.174277,0.217577,0.148796,-0.041868,-0.091658,0.035290,-0.137666,0.008035,-0.040176,0.037916,-0.066709,-0.064679,0.110243,-0.242322,0.102084,-0.059074,-0.218059,-0.049331,0.011541,0.175202,-0.080526,0.040416,-0.074411]
612	[0.061632,0.201295,0.039268,0.027710,0.049766,-0.046524,0.109661,-0.058795,0.116677,-0.160275,-0.028894,0.253813,0.076734,0.057491,0.137852,-0.090845,-0.309026,-0.096005,0.180089,0.168522,-0.028685,0.187079,0.048195,0.070046,0.123353,-0.001039,0.236222,0.181875,-0.067447,-0.006542,0.008769,0.021899,-0.062420,0.175002,0.127285,-0.052148,0.098126,0.073279,-0.001705,0.076986,-0.022169,-0.220929,-0.088395,0.058835,-0.165381,0.161319,-0.014901,0.183803,0.129507,0.035206,-0.025293,0.043647,0.001670,0.038920,0.132538,-0.062700,0.081190,0.120037,0.071834,-0.006333,-0.179781,0.258316,0.257658,0.129861]
613	[0.081809,0.186195,0.032653,0.047420,-0.011507,0.123361,-0.058891,-0.097818,-0.009972,0.046047,0.126032,0.093216,0.170770,-0.278089,-0.175184,0.000441,0.011983,-0.230933,-0.193839,-0.047021,0.169709,-0.224648,-0.144660,0.158368,-0.118750,-0.043728,-0.078272,-0.101233,0.139564,0.141418,0.073993,-0.045878,0.041301,0.020290,0.151837,0.091172,-0.013220,-0.049226,0.008141,0.130644,-0.188951,-0.120039,-0.012386,-0.054920,-0.194878,0.118243,0.207570,0.183186,-0.025293,0.004540,-0.050119,-0.170688,-0.140844,-0.140452,0.046817,0.055812,0.147108,-0.052875,0.095505,-0.100729,0.088087,-0.205183,0.094694,-0.223993]
614	[-0.180656,-0.115581,-0.062942,-0.173051,0.053253,0.017711,0.019343,0.052840,-0.062982,0.128204,0.008917,-0.040321,0.013712,0.147556,-0.075753,-0.147820,-0.042123,0.034155,0.028338,-0.114643,0.069022,-0.142100,0.200710,0.098543,-0.011219,0.115173,0.122038,0.337048,0.116873,0.030017,0.015721,0.153951,0.080033,0.018323,-0.042492,-0.097994,0.152691,-0.071711,-0.175756,-0.295181,-0.093879,0.041480,0.057546,-0.215510,0.057949,-0.014284,0.085507,-0.252630,0.008284,0.266192,-0.094909,0.209595,-0.075273,-0.070961,0.010886,-0.210182,0.112185,-0.051847,0.033274,-0.196379,-0.044937,0.040580,-0.135959,0.119659]
615	[-0.032954,0.146391,-0.126876,0.023665,0.025066,-0.165304,-0.269444,0.192903,-0.039901,0.257546,-0.044156,0.133527,0.101288,-0.009422,0.086238,-0.259089,0.088818,0.006064,-0.057848,0.140922,0.062833,0.190852,-0.055493,-0.175811,0.090110,0.132390,0.170278,0.008583,-0.069498,-0.001044,-0.275537,-0.091141,-0.232220,-0.114877,-0.057064,-0.062497,-0.083153,-0.043698,0.169838,0.006094,0.215217,0.041077,-0.038105,-0.084296,-0.116491,-0.103564,-0.013256,0.127664,-0.171150,0.144656,-0.061294,0.001286,-0.080790,-0.007750,-0.034341,-0.046439,0.185210,-0.086216,0.085882,-0.171140,-0.003322,0.086086,0.204166,0.021250]
616	[0.058517,-0.098863,0.038489,-0.313968,0.116240,-0.003261,-0.168460,-0.009715,0.027113,-0.018525,0.106871,0.157096,0.129815,0.043287,-0.168028,0.143528,-0.016211,0.097525,0.171251,-0.163636,-0.009619,0.247322,0.071348,0.028909,-0.061434,-0.109509,0.203294,-0.053412,0.009921,-0.389432,-0.071494,0.017048,0.087300,0.038671,-0.109564,0.009182,-0.022039,-0.109213,0.046081,0.115708,0.056225,0.174661,-0.051250,0.218298,0.046031,0.193796,-0.195950,0.013880,-0.056359,0.103688,-0.063370,-0.043138,0.064170,0.102114,0.169408,0.187394,0.007933,-0.025318,0.079311,-0.151907,0.144719,0.123355,-0.116863,-0.021117]
617	[0.024388,0.092307,0.030343,-0.019747,0.147417,0.067143,0.054906,-0.015101,0.028119,-0.018118,-0.096638,-0.064221,0.138439,0.025415,-0.017161,-0.095209,0.118671,0.175301,-0.246354,0.028212,0.103659,-0.106587,0.085580,0.091303,0.079755,0.039009,-0.094086,-0.011439,-0.235676,-0.131129,0.084957,-0.082553,-0.005275,0.018372,-0.066851,-0.139465,0.051360,-0.163328,0.222295,-0.150059,-0.337148,-0.288151,0.123663,-0.071266,0.042524,0.239573,0.128728,0.087312,-0.076037,0.082206,0.063488,0.006932,-0.189478,-0.065867,-0.010321,-0.110855,-0.033430,-0.142880,0.100448,0.230958,-0.022257,0.068531,0.263424,-0.117624]
