# Suite Report: task79-rabitq-leaf-contrast-calibration

- config: `reviews/task-79/036-rabitq-leaf-contrast-calibration/suite-rabitq-leaf-contrast-calibration.json`
- config_sha256: `77e789670b3efd06704bbd1bba742800ac8d7d2712d67da6b213198d3551d27c`
- dry_run: `false`
- steps: completed 8, failed 0, skipped 0, dry-run 0, missing artifacts 0, stale 0

| Step | Kind | Status | Duration ms | Artifacts |
| --- | --- | --- | ---: | --- |
| precheck-existing-task79-surface | raw | Succeeded | 46 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/precheck-existing-task79-surface.log` |
| rebuild-100k-rabitq-n128-f8-b0-tg96-block32-leaf-contrast | raw | Succeeded | 16542 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/rebuild-100k-rabitq-n128-f8-b0-tg96-block32-leaf-contrast.log` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw000-rw025 | spire-pipeline | Succeeded | 128449 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw000-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw000-rw025.jsonl` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw025-rw025 | spire-pipeline | Succeeded | 128752 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw025-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw025-rw025.jsonl` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw050-rw025 | spire-pipeline | Succeeded | 127920 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw050-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw050-rw025.jsonl` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw100-rw025 | spire-pipeline | Succeeded | 127848 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw100-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw100-rw025.jsonl` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw200-rw025 | spire-pipeline | Succeeded | 128616 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw200-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw200-rw025.jsonl` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | Succeeded | 128492 | `reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025.log`<br>`reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/funnel-100k-rabitq-leaf-contrast-global640-cw400-rw025.jsonl` |

## Parsed Results

| Step | Kind | Metric | Values |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=0`, `candidate_sum=0`, `heap_rerank_sum=0`, `item_sum=400`, `next_blocker=routing_budget`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=400`, `remote_fanout_sum=0`, `route_sum=19200`, `status=truncated`, `step=routing`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=0`, `candidate_sum=0`, `heap_rerank_sum=0`, `item_sum=200`, `next_blocker=none`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=200`, `remote_fanout_sum=0`, `route_sum=19200`, `status=ready`, `step=placement`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=0`, `candidate_sum=0`, `heap_rerank_sum=0`, `item_sum=19200`, `next_blocker=none`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=19200`, `remote_fanout_sum=0`, `route_sum=19200`, `status=ready`, `step=prefetch`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=4050601`, `candidate_sum=4055601`, `heap_rerank_sum=0`, `item_sum=4055601`, `next_blocker=candidate_budget`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=5000`, `remote_fanout_sum=0`, `route_sum=19200`, `status=truncated`, `step=candidates`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=0`, `candidate_sum=5000`, `heap_rerank_sum=5000`, `item_sum=5000`, `next_blocker=none`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=5000`, `remote_fanout_sum=0`, `route_sum=0`, `status=ready`, `step=heap_rerank`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `blocked_sum=0`, `candidate_sum=0`, `heap_rerank_sum=0`, `item_sum=0`, `next_blocker=none`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `ready_sum=0`, `remote_fanout_sum=0`, `route_sum=0`, `status=not_applicable_local_scan`, `step=remote_fanout`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `candidate_sum=4055601`, `delta_decode_sum=0`, `delta_route_sum=0`, `leaf_route_sum=19200`, `local_store_id=0`, `node_id=0`, `nprobe=96`, `object_bytes_sum=13427143288`, `prefix=task79_surface_100k`, `queries=200`, `read_batch_sum=200`, `route_sum=19200`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `latency_max=60.563 ms`, `latency_min=42.338 ms`, `latency_p50=45.277 ms`, `latency_p95=52.652 ms`, `latency_p99=56.214 ms`, `nprobe=96`, `prefix=task79_surface_100k`, `queries=200`, `recall@k=0.9540`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818` |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | spire-pipeline | spire-pipeline | `cancel_sum=0`, `candidate_p50=0.000 ms`, `candidate_p95=0.000 ms`, `candidate_query_sum=0`, `connect_p50=0.000 ms`, `connect_p95=0.000 ms`, `degraded_skip_sum=0`, `dispatch_sum=0`, `endpoint_identity_p50=0.000 ms`, `endpoint_identity_p95=0.000 ms`, `endpoint_identity_query_sum=0`, `heap_p50=0.000 ms`, `heap_p95=0.000 ms`, `heap_query_sum=0`, `merge_p50=0.000 ms`, `merge_p95=0.000 ms`, `nprobe=96`, `payload_bytes_sum=0`, `prefix=task79_surface_100k`, `profiles=200`, `remote_pid_sum=0`, `result_source=local_heap_candidates`, `returned_sum=2000`, `selected_pid_sum=19200`, `socket_open_sum=0`, `status=ready`, `storage_format=rabitq`, `suite_database=task79_spire_candidate_surface`, `suite_host=/home/peter/.pgrx`, `suite_port=28818`, `timeout_sum=0`, `total_p50=41.000 ms`, `total_p95=47.000 ms` |

## SPIRE Connection Pooling Gate

| Step | nprobe | connect_p50_ms | connect_p95_ms | latency_p95_ms | connect_p95/read_p95 | decision |
| --- | ---: | ---: | ---: | ---: | ---: | --- |
| pipeline-100k-rabitq-leaf-contrast-global640-cw000-rw025 | 96 | 0.000 | 0.000 | 52.173 | 0.0000 | pooling_not_justified |
| pipeline-100k-rabitq-leaf-contrast-global640-cw025-rw025 | 96 | 0.000 | 0.000 | 51.544 | 0.0000 | pooling_not_justified |
| pipeline-100k-rabitq-leaf-contrast-global640-cw050-rw025 | 96 | 0.000 | 0.000 | 52.646 | 0.0000 | pooling_not_justified |
| pipeline-100k-rabitq-leaf-contrast-global640-cw100-rw025 | 96 | 0.000 | 0.000 | 51.436 | 0.0000 | pooling_not_justified |
| pipeline-100k-rabitq-leaf-contrast-global640-cw200-rw025 | 96 | 0.000 | 0.000 | 52.805 | 0.0000 | pooling_not_justified |
| pipeline-100k-rabitq-leaf-contrast-global640-cw400-rw025 | 96 | 0.000 | 0.000 | 52.652 | 0.0000 | pooling_not_justified |
wrote reviews/task-79/036-rabitq-leaf-contrast-calibration/artifacts/report-results.jsonl
